,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1767,2005,2,5,16,1,2005-05-16,US,20355,US,N810MD,1711,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,1440,1440.0,0.0,0.0,0.0,0.0,1400-1459,15.0,1455.0,1539.0,6.0,1551,1545.0,-6.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,131.0,125.0,104.0,1.0,675.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,1999,2,5,8,6,1999-05-08,CO,19704,CO,N71828,1447,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,2036,2035.0,-1.0,0.0,0.0,-1.0,2000-2059,11.0,2046.0,2222.0,4.0,2249,2226.0,-23.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,193.0,171.0,156.0,1.0,1195.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,1998,1,1,27,2,1998-01-27,CO,19704,CO,N18119,99,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,945,947.0,2.0,2.0,0.0,0.0,0900-0959,27.0,1014.0,1244.0,15.0,1255,1259.0,4.0,4.0,0.0,0.0,1200-1259,0.0,,0.0,370.0,372.0,330.0,1.0,2454.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,1989,1,2,16,4,1989-02-16,PI,19822,PI,,1015,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,800,813.0,13.0,13.0,0.0,0.0,0800-0859,,,,,940,1004.0,24.0,24.0,1.0,1.0,0900-0959,0.0,,0.0,160.0,171.0,,1.0,936.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,1995,4,11,15,3,1995-11-15,WN,19393,WN,N94,496,12191,1219101,31453,HOU,"Houston, TX",TX,48,Texas,74,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,830,830.0,0.0,0.0,0.0,0.0,0800-0859,14.0,844.0,1032.0,2.0,1020,1034.0,14.0,14.0,0.0,0.0,1000-1059,0.0,,0.0,110.0,124.0,108.0,1.0,687.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,1996,4,11,9,6,1996-11-09,TW,20211,TW,N54340,225,14635,1463501,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1425,1425.0,0.0,0.0,0.0,0.0,1400-1459,14.0,1439.0,1608.0,8.0,1606,1616.0,10.0,10.0,0.0,0.0,1600-1659,0.0,,0.0,161.0,171.0,149.0,1.0,979.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,2011,1,3,13,7,2011-03-13,OO,20304,OO,N581SW,6671,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,14487,1448701,33792,RDD,"Redding, CA",CA,6.0,California,91,1858,,,,,,1800-1859,,,,,2009,,,,,,2000-2059,1.0,C,0.0,71.0,,,1.0,199.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,2015,2,4,2,4,2015-04-02,OO,20304,OO,N724SK,5565,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1307,1257.0,-10.0,0.0,0.0,-1.0,1300-1359,12.0,1309.0,1410.0,5.0,1426,1415.0,-11.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,139.0,138.0,121.0,1.0,794.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,2005,3,8,1,1,2005-08-01,HP,19991,HP,N156AW,879,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,2354,4.0,10.0,10.0,0.0,0.0,2300-2359,24.0,28.0,128.0,4.0,116,132.0,16.0,16.0,1.0,1.0,0001-0559,0.0,,0.0,82.0,88.0,60.0,1.0,414.0,2,10.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,2014,4,12,16,2,2014-12-16,UA,19977,UA,N852UA,465,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10620,1062002,30620,BIL,"Billings, MT",MT,30.0,Montana,84,1859,1853.0,-6.0,0.0,0.0,-1.0,1800-1859,8.0,1901.0,2007.0,4.0,2031,2011.0,-20.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,92.0,78.0,66.0,1.0,455.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,1995,1,1,10,2,1995-01-10,HP,19991,HP,N164AW,515,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13871,1387101,33316,OMA,"Omaha, NE",NE,31.0,Nebraska,65,1024,1024.0,0.0,0.0,0.0,0.0,1000-1059,21.0,1045.0,1351.0,2.0,1347,1353.0,6.0,6.0,0.0,0.0,1300-1359,0.0,,0.0,143.0,149.0,126.0,1.0,1037.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,2006,2,4,27,4,2006-04-27,F9,20436,F9,N805FR,102,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1030,1028.0,-2.0,0.0,0.0,-1.0,1000-1059,9.0,1037.0,1304.0,5.0,1320,1309.0,-11.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,110.0,101.0,87.0,1.0,680.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,2008,1,2,8,5,2008-02-08,MQ,20398,MQ,N728AE,4806,10721,1072101,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,1800,2024.0,144.0,144.0,1.0,9.0,1800-1859,8.0,2032.0,2127.0,7.0,1920,2134.0,134.0,134.0,1.0,8.0,1900-1959,0.0,,0.0,80.0,70.0,55.0,1.0,185.0,1,105.0,0.0,0.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,2017,2,6,15,4,2017-06-15,UA,19977,UA,N839UA,2416,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1720,1709.0,-11.0,0.0,0.0,-1.0,1700-1759,9.0,1718.0,1723.0,42.0,1803,1805.0,2.0,2.0,0.0,0.0,1800-1859,0.0,,0.0,103.0,116.0,65.0,1.0,420.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,2005,3,7,11,1,2005-07-11,DL,19790,DL,N371DA,1804,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14057,1405701,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,1415,1418.0,3.0,3.0,0.0,0.0,1400-1459,15.0,1433.0,1603.0,3.0,1619,1606.0,-13.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,304.0,288.0,270.0,1.0,2172.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,2007,2,6,20,3,2007-06-20,DL,19790,DL,N951DL,854,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,825,822.0,-3.0,0.0,0.0,-1.0,0800-0859,18.0,840.0,957.0,5.0,1010,1002.0,-8.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,105.0,100.0,77.0,1.0,533.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1994,3,9,17,6,1994-09-17,CO,19704,CO,,1689,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11995,1199501,31995,GSO,"Greensboro/High Point, NC",NC,37.0,North Carolina,36,1835,1831.0,-4.0,0.0,0.0,-1.0,1800-1859,,,,,2024,2001.0,-23.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,109.0,90.0,,1.0,446.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,2001,3,9,9,7,2001-09-09,UA,19977,UA,N618ä1,170,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1335,1333.0,-2.0,0.0,0.0,-1.0,1300-1359,30.0,1403.0,2216.0,6.0,2208,2222.0,14.0,14.0,0.0,0.0,2200-2259,0.0,,0.0,333.0,349.0,313.0,1.0,2704.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,2018,4,12,16,7,2018-12-16,AA,19805,AA,N976NN,1519,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1925,1922.0,-3.0,0.0,0.0,-1.0,1900-1959,12.0,1934.0,15.0,10.0,37,25.0,-12.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,192.0,183.0,161.0,1.0,1379.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,1990,3,8,30,4,1990-08-30,DL,19790,DL,,515,10397,1039702,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14635,1463501,31714,RSW,"Fort Myers, FL",FL,12.0,Florida,33,1152,1216.0,24.0,24.0,1.0,1.0,1100-1159,,,,,1320,1340.0,20.0,20.0,1.0,1.0,1300-1359,0.0,,0.0,88.0,84.0,,1.0,515.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,1996,1,2,16,5,1996-02-16,WN,19393,WN,N372,9,11540,1154001,30615,ELP,"El Paso, TX",TX,48,Texas,74,11259,1125902,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,615,615.0,0.0,0.0,0.0,0.0,0600-0659,7.0,622.0,834.0,1.0,835,835.0,0.0,0.0,0.0,0.0,0800-0859,0.0,,0.0,80.0,80.0,72.0,1.0,562.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,2003,2,5,12,1,2003-05-12,UA,19977,UA,N525UA,251,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1200,1206.0,6.0,6.0,0.0,0.0,1200-1259,9.0,1215.0,1323.0,5.0,1334,1328.0,-6.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,154.0,142.0,128.0,1.0,888.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,1999,1,3,10,3,1999-03-10,WN,19393,WN,N519,576,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,10800,1080001,32575,BUR,"Burbank, CA",CA,6.0,California,91,1540,1547.0,7.0,7.0,0.0,0.0,1500-1559,18.0,1605.0,1643.0,2.0,1635,1645.0,10.0,10.0,0.0,0.0,1600-1659,0.0,,0.0,55.0,58.0,38.0,1.0,223.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,1989,1,3,24,5,1989-03-24,HP,19991,HP,,1089,12889,1288901,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11869,1186901,30463,GCN,"Grand Canyon, AZ",AZ,4.0,Arizona,81,1705,1705.0,0.0,0.0,0.0,0.0,1700-1759,,,,,1900,1857.0,-3.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,55.0,52.0,,1.0,169.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,2005,2,6,18,6,2005-06-18,OH,20417,OH,N479CA,5139,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,10868,1086802,30868,CAE,"Columbia, SC",SC,45.0,South Carolina,37,1900,1858.0,-2.0,0.0,0.0,-1.0,1900-1959,11.0,1909.0,2008.0,2.0,2021,2010.0,-11.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,81.0,72.0,59.0,1.0,404.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1994,4,10,11,2,1994-10-11,AA,19805,AA,,675,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,913,913.0,0.0,0.0,0.0,0.0,0900-0959,,,,,1021,1009.0,-12.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,188.0,176.0,,1.0,1235.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,2018,4,12,12,3,2018-12-12,AA,19805,AA,N944UW,1987,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11042,1104205,30647,CLE,"Cleveland, OH",OH,39.0,Ohio,44,2105,2101.0,-4.0,0.0,0.0,-1.0,2100-2159,24.0,2125.0,2229.0,8.0,2246,2237.0,-9.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,101.0,96.0,64.0,1.0,363.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,2018,4,11,15,4,2018-11-15,YX,20452,YX,N113HQ,4641,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12124,1212402,32124,HHH,"Hilton Head, SC",SC,45.0,South Carolina,37,1325,1322.0,-3.0,0.0,0.0,-1.0,1300-1359,19.0,1341.0,1430.0,8.0,1436,1438.0,2.0,2.0,0.0,0.0,1400-1459,0.0,,0.0,71.0,76.0,49.0,1.0,207.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,1991,1,2,2,6,1991-02-02,DL,19790,DL,,1196,14457,1445701,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,11775,1177501,31775,FSD,"Sioux Falls, SD",SD,46.0,South Dakota,67,1415,1412.0,-3.0,0.0,0.0,-1.0,1400-1459,,,,,1609,1604.0,-5.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,54.0,52.0,,1.0,317.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,2001,1,1,25,4,2001-01-25,HP,19991,HP,N647Aæ,776,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,2334,15.0,41.0,41.0,1.0,2.0,2300-2359,23.0,38.0,728.0,9.0,707,737.0,30.0,30.0,1.0,2.0,0700-0759,0.0,,0.0,273.0,262.0,230.0,1.0,2176.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,2002,2,4,17,3,2002-04-17,US,20355,US,N592US,1209,10792,1079202,30792,BUF,"Buffalo, NY",NY,36,New York,22,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,1555,1551.0,-4.0,0.0,0.0,-1.0,1500-1559,9.0,1600.0,1637.0,4.0,1652,1641.0,-11.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,57.0,50.0,37.0,1.0,186.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2010,2,5,22,6,2010-05-22,AA,19805,AA,N599AA,1638,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,1355,1358.0,3.0,3.0,0.0,0.0,1300-1359,12.0,1410.0,1726.0,11.0,1735,1737.0,2.0,2.0,0.0,0.0,1700-1759,0.0,,0.0,160.0,159.0,136.0,1.0,1068.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,2000,4,11,16,4,2000-11-16,DL,19790,DL,N496DA,2253,10721,1072101,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,930,930.0,0.0,0.0,0.0,0.0,0900-0959,22.0,952.0,1105.0,5.0,1105,1110.0,5.0,5.0,0.0,0.0,1100-1159,0.0,,0.0,95.0,100.0,73.0,1.0,399.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,2019,3,7,27,6,2019-07-27,DL,19790,DL,N811DZ,2902,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,2227,2306.0,39.0,39.0,1.0,2.0,2200-2259,18.0,2324.0,21.0,2.0,2349,23.0,34.0,34.0,1.0,2.0,2300-2359,0.0,,0.0,82.0,77.0,57.0,1.0,373.0,2,0.0,0.0,0.0,0.0,34.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,2005,4,12,25,7,2005-12-25,CO,19704,CO,N30401,1487,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1205,1202.0,-3.0,0.0,0.0,-1.0,1200-1259,11.0,1213.0,1326.0,7.0,1338,1333.0,-5.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,153.0,151.0,133.0,1.0,853.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2002,3,8,26,1,2002-08-26,WN,19393,WN,N612,1144,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,1415,1415.0,0.0,0.0,0.0,0.0,1400-1459,18.0,1433.0,1528.0,3.0,1525,1531.0,6.0,6.0,0.0,0.0,1500-1559,0.0,,0.0,70.0,76.0,55.0,1.0,318.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,2015,1,2,22,7,2015-02-22,UA,19977,UA,N436UA,209,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1533,1529.0,-4.0,0.0,0.0,-1.0,1500-1559,13.0,1542.0,1823.0,22.0,1829,1845.0,16.0,16.0,1.0,1.0,1800-1859,0.0,,0.0,356.0,376.0,341.0,1.0,2288.0,10,0.0,0.0,16.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,1990,2,5,16,3,1990-05-16,AA,19805,AA,,238,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,1015,1017.0,2.0,2.0,0.0,0.0,1000-1059,,,,,1140,1151.0,11.0,11.0,0.0,0.0,1100-1159,0.0,,0.0,85.0,94.0,,1.0,431.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,2006,3,7,27,4,2006-07-27,WN,19393,WN,N244,915,15304,1530401,33195,TPA,"Tampa, FL",FL,12,Florida,33,14027,1402701,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12.0,Florida,33,1755,1758.0,3.0,3.0,0.0,0.0,1700-1759,14.0,1812.0,1846.0,3.0,1845,1849.0,4.0,4.0,0.0,0.0,1800-1859,0.0,,0.0,50.0,51.0,34.0,1.0,174.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,2000,4,11,16,4,2000-11-16,DL,19790,DL,N918DL,1260,10781,1078101,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,13422,1342201,30562,MOB,"Mobile, AL",AL,1.0,Alabama,51,915,923.0,8.0,8.0,0.0,0.0,0900-0959,16.0,939.0,1011.0,4.0,1000,1015.0,15.0,15.0,1.0,1.0,1000-1059,0.0,,0.0,45.0,52.0,32.0,1.0,174.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,1998,4,10,31,6,1998-10-31,UA,19977,UA,N935UA,1190,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,2100,2058.0,-2.0,0.0,0.0,-1.0,2100-2159,23.0,2121.0,2345.0,3.0,2350,2348.0,-2.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,110.0,110.0,84.0,1.0,647.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,2000,3,7,21,5,2000-07-21,AA,19805,AA,N2AMAA,569,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1650,1646.0,-4.0,0.0,0.0,-1.0,1600-1659,11.0,1657.0,1910.0,12.0,1935,1922.0,-13.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,165.0,156.0,133.0,1.0,1041.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,2017,2,6,20,2,2017-06-20,EV,20366,EV,N136EV,5560,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12191,1219102,31453,HOU,"Houston, TX",TX,48.0,Texas,74,2159,2156.0,-3.0,0.0,0.0,-1.0,2100-2159,15.0,2211.0,2250.0,3.0,2303,2253.0,-10.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,124.0,117.0,99.0,1.0,696.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,1992,2,5,10,7,1992-05-10,UA,19977,UA,,471,10821,1082102,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1656,1700.0,4.0,4.0,0.0,0.0,1600-1659,,,,,1756,1757.0,1.0,1.0,0.0,0.0,1700-1759,0.0,,0.0,120.0,117.0,,1.0,621.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,2019,2,6,12,3,2019-06-12,AA,19805,AA,N989AU,2384,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,710,712.0,2.0,2.0,0.0,0.0,0700-0759,16.0,728.0,1015.0,8.0,1030,1023.0,-7.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,140.0,131.0,107.0,1.0,867.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,1990,1,3,16,5,1990-03-16,DL,19790,DL,,236,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,800,809.0,9.0,9.0,0.0,0.0,0800-0859,,,,,1025,1023.0,-2.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,145.0,134.0,,1.0,950.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,2001,1,2,2,5,2001-02-02,NW,19386,NW,N776N3,476,11433,1143301,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12339,1233902,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,1215,1212.0,-3.0,0.0,0.0,-1.0,1200-1259,7.0,1219.0,1301.0,6.0,1327,1307.0,-20.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,72.0,55.0,42.0,1.0,231.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2008,1,3,14,5,2008-03-14,UA,19977,UA,N376UA,791,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501602,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1019,1015.0,-4.0,0.0,0.0,-1.0,1000-1059,15.0,1030.0,1303.0,4.0,1318,1307.0,-11.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,119.0,112.0,93.0,1.0,770.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
